#iter.	 ime 	 mass 	 bozon 	 px1 	 py1 	 pz1 	 px2 	 py2 	 pz2
358. 	b	4.18	0	48.16	17.64	-2.52	37.84	0.36	-9.48
359. 	W	80.379	1	-51.52	92.12	11.76	-40.48	1.88	44.24
360. 	W	80.379	1	-34.72	-88.2	-7.14	-27.28	-1.8	-26.86
361. 	b	4.18	0	10.08	9.8	-9.24	7.92	0.2	-34.76
362. 	b	4.18	0	-6.72	-68.6	-13.44	-5.28	-1.4	-50.56
363. 	b	4.18	0	-16.8	98	-6.72	-13.2	2	-25.28
364. 	b	4.18	0	32.48	58.8	20.58	25.52	1.2	77.42
365. 	b	4.18	0	26.88	68.6	7.56	21.12	1.4	28.44
366. 	W	80.379	1	-51.52	15.68	18.06	-40.48	0.32	67.94
367. 	b	4.18	0	47.04	-33.32	-3.78	36.96	-0.68	-14.22
368. 	b	4.18	0	36.96	-82.32	-12.18	29.04	-1.68	-45.82
369. 	b	4.18	0	-14.56	-66.64	-19.32	-11.44	-1.36	-72.68
370. 	b	4.18	0	21.28	0	14.28	16.72	0	53.72
371. 	b	4.18	0	0	-3.92	13.44	0	-0.08	50.56
372. 	b	4.18	0	40.32	-23.52	7.98	31.68	-0.48	30.02
373. 	b	4.18	0	51.52	-1.96	2.1	40.48	-0.04	7.9
374. 	W	80.379	1	-36.96	-78.4	-7.56	-29.04	-1.6	-28.44
375. 	Z	91.187	1	-24.64	82.32	-1.68	-19.36	1.68	-6.32
376. 	b	4.18	0	-12.32	-78.4	-16.38	-9.68	-1.6	-61.62
377. 	b	4.18	0	4.48	-60.76	18.9	3.52	-1.24	71.1
378. 	b	4.18	0	6.72	9.8	3.78	5.28	0.2	14.22
379. 	W	80.379	1	-44.8	-5.88	-8.82	-35.2	-0.12	-33.18
380. 	b	4.18	0	-1.12	94.08	15.12	-0.88	1.92	56.88
381. 	b	4.18	0	-3.36	68.6	1.26	-2.64	1.4	4.74
382. 	b	4.18	0	47.04	60.76	-11.34	36.96	1.24	-42.66
383. 	Tau	1.777	0	-29.12	7.84	10.08	-22.88	0.16	37.92
384. 	W	80.379	1	-40.32	45.08	7.98	-31.68	0.92	30.02
385. 	Tau	1.777	0	-31.36	-74.48	-15.54	-24.64	-1.52	-58.46
386. 	b	4.18	0	-19.04	-35.28	14.7	-14.96	-0.72	55.3
387. 	W	80.379	1	-39.2	-49	-18.9	-30.8	-1	-71.1
388. 	b	4.18	0	-1.12	-52.92	-10.08	-0.88	-1.08	-37.92
389. 	W	80.379	1	-53.76	90.16	-6.3	-42.24	1.84	-23.7
390. 	b	4.18	0	35.84	90.16	-17.22	28.16	1.84	-64.78
391. 	b	4.18	0	13.44	-17.64	-17.64	10.56	-0.36	-66.36
392. 	b	4.18	0	49.28	-82.32	2.1	38.72	-1.68	7.9
393. 	b	4.18	0	24.64	-96.04	4.2	19.36	-1.96	15.8
394. 	b	4.18	0	-13.44	-62.72	7.14	-10.56	-1.28	26.86
395. 	W	80.379	1	-33.6	94.08	1.26	-26.4	1.92	4.74
396. 	b	4.18	0	-13.44	-72.52	-1.68	-10.56	-1.48	-6.32
397. 	W	80.379	1	-32.48	-66.64	-2.52	-25.52	-1.36	-9.48
398. 	b	4.18	0	21.28	-45.08	-19.32	16.72	-0.92	-72.68
399. 	b	4.18	0	-4.48	0	-9.24	-3.52	0	-34.76
400. 	b	4.18	0	43.68	-23.52	2.94	34.32	-0.48	11.06
401. 	b	4.18	0	3.36	-25.48	13.44	2.64	-0.52	50.56
402. 	b	4.18	0	10.08	88.2	-7.98	7.92	1.8	-30.02
403. 	Z	91.187	1	-24.64	23.52	-18.9	-19.36	0.48	-71.1
404. 	b	4.18	0	5.6	-68.6	10.08	4.4	-1.4	37.92
405. 	W	80.379	1	-42.56	33.32	-3.78	-33.44	0.68	-14.22
406. 	W	80.379	1	-33.6	86.24	3.36	-26.4	1.76	12.64
407. 	W	80.379	1	-39.2	19.6	10.08	-30.8	0.4	37.92
408. 	b	4.18	0	40.32	-76.44	-19.74	31.68	-1.56	-74.26
409. 	b	4.18	0	-4.48	31.36	17.64	-3.52	0.64	66.36
410. 	W	80.379	1	-47.04	-21.56	-8.4	-36.96	-0.44	-31.6
411. 	b	4.18	0	47.04	-72.52	18.9	36.96	-1.48	71.1
412. 	b	4.18	0	19.04	-1.96	-13.86	14.96	-0.04	-52.14
413. 	b	4.18	0	-17.92	-47.04	7.98	-14.08	-0.96	30.02
414. 	b	4.18	0	30.24	50.96	-19.32	23.76	1.04	-72.68
415. 	W	80.379	1	-40.32	25.48	-18.06	-31.68	0.52	-67.94
416. 	W	80.379	1	-33.6	-35.28	-13.02	-26.4	-0.72	-48.98
417. 	W	80.379	1	-50.4	-7.84	11.76	-39.6	-0.16	44.24
418. 	W	80.379	1	-39.2	19.6	-3.36	-30.8	0.4	-12.64
419. 	b	4.18	0	56	-74.48	-11.34	44	-1.52	-42.66
420. 	b	4.18	0	-7.84	11.76	2.52	-6.16	0.24	9.48
421. 	b	4.18	0	20.16	-29.4	-1.26	15.84	-0.6	-4.74
422. 	b	4.18	0	-12.32	45.08	-10.08	-9.68	0.92	-37.92
423. 	W	80.379	1	-44.8	-66.64	-4.62	-35.2	-1.36	-17.38
424. 	b	4.18	0	26.88	86.24	5.46	21.12	1.76	20.54
425. 	W	80.379	1	-39.2	-64.68	-18.06	-30.8	-1.32	-67.94
426. 	Tau	1.777	0	-30.24	-9.8	19.32	-23.76	-0.2	72.68
427. 	b	4.18	0	-5.6	-39.2	-12.18	-4.4	-0.8	-45.82
428. 	W	80.379	1	-34.72	-11.76	-16.8	-27.28	-0.24	-63.2
429. 	W	80.379	1	-39.2	-7.84	-11.76	-30.8	-0.16	-44.24
430. 	b	4.18	0	-14.56	-84.28	-7.56	-11.44	-1.72	-28.44
431. 	W	80.379	1	-51.52	-27.44	7.56	-40.48	-0.56	28.44
432. 	Tau	1.777	0	-30.24	-49	-2.1	-23.76	-1	-7.9
433. 	b	4.18	0	29.12	94.08	10.92	22.88	1.92	41.08
434. 	b	4.18	0	-4.48	-27.44	-4.2	-3.52	-0.56	-15.8
435. 	W	80.379	1	-52.64	-62.72	2.1	-41.36	-1.28	7.9
436. 	Tau	1.777	0	-30.24	-72.52	9.66	-23.76	-1.48	36.34
437. 	W	80.379	1	-48.16	15.68	-4.2	-37.84	0.32	-15.8
438. 	W	80.379	1	-40.32	-21.56	13.86	-31.68	-0.44	52.14
439. 	b	4.18	0	-15.68	47.04	11.34	-12.32	0.96	42.66
440. 	b	4.18	0	30.24	-9.8	-11.76	23.76	-0.2	-44.24
441. 	W	80.379	1	-49.28	70.56	2.52	-38.72	1.44	9.48
442. 	W	80.379	1	-49.28	-68.6	-7.98	-38.72	-1.4	-30.02
443. 	b	4.18	0	5.6	-31.36	18.06	4.4	-0.64	67.94
444. 	W	80.379	1	-50.4	-52.92	-8.82	-39.6	-1.08	-33.18
445. 	b	4.18	0	29.12	-62.72	4.2	22.88	-1.28	15.8
446. 	b	4.18	0	6.72	7.84	21	5.28	0.16	79
447. 	b	4.18	0	23.52	-54.88	-7.14	18.48	-1.12	-26.86
448. 	b	4.18	0	41.44	-56.84	6.3	32.56	-1.16	23.7
449. 	b	4.18	0	38.08	64.68	-2.94	29.92	1.32	-11.06
450. 	b	4.18	0	13.44	-25.48	1.68	10.56	-0.52	6.32
451. 	W	80.379	1	-39.2	31.36	18.9	-30.8	0.64	71.1
452. 	b	4.18	0	28	-37.24	-13.86	22	-0.76	-52.14
453. 	b	4.18	0	36.96	-66.64	-13.44	29.04	-1.36	-50.56
454. 	W	80.379	1	-48.16	13.72	-7.98	-37.84	0.28	-30.02
455. 	b	4.18	0	-19.04	-70.56	-15.96	-14.96	-1.44	-60.04
456. 	b	4.18	0	1.12	54.88	0	0.88	1.12	0
457. 	b	4.18	0	47.04	47.04	3.78	36.96	0.96	14.22
458. 	W	80.379	1	-35.84	56.84	13.86	-28.16	1.16	52.14
459. 	b	4.18	0	53.76	1.96	12.18	42.24	0.04	45.82
460. 	b	4.18	0	-6.72	74.48	-7.14	-5.28	1.52	-26.86
461. 	b	4.18	0	-16.8	-56.84	-6.3	-13.2	-1.16	-23.7
462. 	b	4.18	0	28	80.36	-3.36	22	1.64	-12.64
463. 	b	4.18	0	-14.56	-58.8	10.5	-11.44	-1.2	39.5
464. 	b	4.18	0	35.84	-23.52	-10.08	28.16	-0.48	-37.92
465. 	b	4.18	0	43.68	43.12	5.04	34.32	0.88	18.96
466. 	b	4.18	0	-4.48	3.92	0.42	-3.52	0.08	1.58
467. 	W	80.379	1	-50.4	-78.4	3.78	-39.6	-1.6	14.22
468. 	b	4.18	0	-7.84	9.8	10.08	-6.16	0.2	37.92
469. 	b	4.18	0	-8.96	-39.2	18.9	-7.04	-0.8	71.1
470. 	b	4.18	0	26.88	-11.76	-14.28	21.12	-0.24	-53.72
471. 	b	4.18	0	24.64	-58.8	7.98	19.36	-1.2	30.02
472. 	b	4.18	0	6.72	84.28	-13.44	5.28	1.72	-50.56
473. 	Tau	1.777	0	-30.24	94.08	15.12	-23.76	1.92	56.88
474. 	b	4.18	0	-21.28	31.36	-18.9	-16.72	0.64	-71.1
475. 	W	80.379	1	-40.32	76.44	-7.98	-31.68	1.56	-30.02
476. 	W	80.379	1	-43.68	-31.36	-15.96	-34.32	-0.64	-60.04
477. 	W	80.379	1	-33.6	39.2	-3.36	-26.4	0.8	-12.64
478. 	b	4.18	0	48.16	15.68	-4.62	37.84	0.32	-17.38
479. 	Tau	1.777	0	-26.88	-54.88	-7.56	-21.12	-1.12	-28.44
480. 	W	80.379	1	-38.08	76.44	-7.14	-29.92	1.56	-26.86
481. 	b	4.18	0	54.88	-54.88	-18.9	43.12	-1.12	-71.1
482. 	b	4.18	0	3.36	72.52	15.12	2.64	1.48	56.88
483. 	W	80.379	1	-51.52	78.4	9.24	-40.48	1.6	34.76
484. 	b	4.18	0	16.8	82.32	19.74	13.2	1.68	74.26
485. 	b	4.18	0	24.64	-1.96	-5.04	19.36	-0.04	-18.96
486. 	Tau	1.777	0	-29.12	-70.56	11.34	-22.88	-1.44	42.66
487. 	Tau	1.777	0	-26.88	-1.96	-11.34	-21.12	-0.04	-42.66
488. 	W	80.379	1	-50.4	-66.64	15.54	-39.6	-1.36	58.46
489. 	Tau	1.777	0	-31.36	70.56	18.9	-24.64	1.44	71.1
490. 	b	4.18	0	-19.04	62.72	12.6	-14.96	1.28	47.4
491. 	b	4.18	0	39.2	52.92	-20.16	30.8	1.08	-75.84
492. 	b	4.18	0	19.04	27.44	1.68	14.96	0.56	6.32
493. 	b	4.18	0	5.6	62.72	-13.44	4.4	1.28	-50.56
494. 	W	80.379	1	-45.92	3.92	-15.96	-36.08	0.08	-60.04
495. 	b	4.18	0	31.36	-72.52	-11.34	24.64	-1.48	-42.66
496. 	b	4.18	0	-13.44	1.96	10.92	-10.56	0.04	41.08
497. 	W	80.379	1	-32.48	-90.16	-19.74	-25.52	-1.84	-74.26
498. 	b	4.18	0	-10.08	54.88	-7.98	-7.92	1.12	-30.02
499. 	b	4.18	0	11.2	-47.04	15.54	8.8	-0.96	58.46
500. 	b	4.18	0	7.84	-25.48	-7.14	6.16	-0.52	-26.86
501. 	b	4.18	0	3.36	94.08	2.52	2.64	1.92	9.48
502. 	b	4.18	0	48.16	-82.32	-0.84	37.84	-1.68	-3.16
503. 	b	4.18	0	26.88	13.72	-20.58	21.12	0.28	-77.42
504. 	b	4.18	0	7.84	-5.88	-7.14	6.16	-0.12	-26.86
505. 	b	4.18	0	-19.04	96.04	7.98	-14.96	1.96	30.02
506. 	b	4.18	0	-3.36	-47.04	20.58	-2.64	-0.96	77.42
507. 	b	4.18	0	-10.08	90.16	11.34	-7.92	1.84	42.66
508. 	b	4.18	0	-6.72	54.88	9.66	-5.28	1.12	36.34
509. 	b	4.18	0	0	-45.08	18.48	0	-0.92	69.52
510. 	b	4.18	0	20.16	-49	-15.96	15.84	-1	-60.04
511. 	W	80.379	1	-51.52	-21.56	-20.16	-40.48	-0.44	-75.84
512. 	b	4.18	0	50.4	-27.44	13.44	39.6	-0.56	50.56
513. 	W	80.379	1	-49.28	-35.28	-7.56	-38.72	-0.72	-28.44
514. 	b	4.18	0	-2.24	-17.64	20.16	-1.76	-0.36	75.84
515. 	b	4.18	0	17.92	-86.24	-5.04	14.08	-1.76	-18.96
516. 	W	80.379	1	-41.44	98	2.52	-32.56	2	9.48
517. 	b	4.18	0	49.28	-3.92	15.96	38.72	-0.08	60.04
518. 	W	80.379	1	-48.16	9.8	20.58	-37.84	0.2	77.42
519. 	b	4.18	0	25.76	-9.8	-14.7	20.24	-0.2	-55.3
520. 	b	4.18	0	13.44	-68.6	-15.12	10.56	-1.4	-56.88
521. 	b	4.18	0	45.92	27.44	0.84	36.08	0.56	3.16
522. 	b	4.18	0	49.28	54.88	-5.04	38.72	1.12	-18.96
523. 	W	80.379	1	-41.44	52.92	-17.64	-32.56	1.08	-66.36
524. 	b	4.18	0	14.56	96.04	4.2	11.44	1.96	15.8
525. 	Tau	1.777	0	-26.88	27.44	-5.88	-21.12	0.56	-22.12
526. 	b	4.18	0	26.88	27.44	20.16	21.12	0.56	75.84
527. 	W	80.379	1	-32.48	13.72	-12.6	-25.52	0.28	-47.4
528. 	b	4.18	0	52.64	92.12	-12.18	41.36	1.88	-45.82
529. 	Tau	1.777	0	-26.88	33.32	-10.92	-21.12	0.68	-41.08
530. 	b	4.18	0	-17.92	-29.4	-2.94	-14.08	-0.6	-11.06
531. 	b	4.18	0	28	80.36	-18.48	22	1.64	-69.52
532. 	b	4.18	0	16.8	13.72	-12.18	13.2	0.28	-45.82
533. 	b	4.18	0	53.76	-25.48	9.66	42.24	-0.52	36.34
534. 	W	80.379	1	-35.84	90.16	19.74	-28.16	1.84	74.26
535. 	b	4.18	0	15.68	13.72	12.18	12.32	0.28	45.82
536. 	b	4.18	0	48.16	-54.88	-12.6	37.84	-1.12	-47.4
537. 	W	80.379	1	-39.2	-25.48	8.82	-30.8	-0.52	33.18
538. 	W	80.379	1	-51.52	-66.64	20.58	-40.48	-1.36	77.42
539. 	b	4.18	0	29.12	33.32	-15.54	22.88	0.68	-58.46
540. 	Z	91.187	1	-22.4	-21.56	-4.2	-17.6	-0.44	-15.8
541. 	b	4.18	0	53.76	17.64	-14.28	42.24	0.36	-53.72
542. 	b	4.18	0	20.16	-47.04	19.74	15.84	-0.96	74.26
543. 	b	4.18	0	16.8	-3.92	0	13.2	-0.08	0
544. 	Z	91.187	1	-24.64	27.44	-10.5	-19.36	0.56	-39.5
545. 	W	80.379	1	-44.8	82.32	-19.32	-35.2	1.68	-72.68
546. 	b	4.18	0	-5.6	39.2	-3.78	-4.4	0.8	-14.22
547. 	b	4.18	0	29.12	-92.12	-2.52	22.88	-1.88	-9.48
548. 	b	4.18	0	7.84	-47.04	-15.96	6.16	-0.96	-60.04
549. 	W	80.379	1	-48.16	-41.16	-9.24	-37.84	-0.84	-34.76
550. 	b	4.18	0	56	-17.64	18.48	44	-0.36	69.52
551. 	b	4.18	0	30.24	-5.88	20.16	23.76	-0.12	75.84
552. 	b	4.18	0	50.4	-66.64	0.84	39.6	-1.36	3.16
553. 	b	4.18	0	13.44	-35.28	2.52	10.56	-0.72	9.48
554. 	b	4.18	0	16.8	-50.96	-2.52	13.2	-1.04	-9.48
555. 	b	4.18	0	11.2	74.48	20.58	8.8	1.52	77.42
556. 	W	80.379	1	-45.92	64.68	-17.22	-36.08	1.32	-64.78
557. 	W	80.379	1	-35.84	29.4	17.22	-28.16	0.6	64.78
558. 	W	80.379	1	-52.64	-35.28	0.42	-41.36	-0.72	1.58
559. 	b	4.18	0	28	33.32	15.12	22	0.68	56.88
560. 	b	4.18	0	8.96	66.64	4.2	7.04	1.36	15.8
561. 	b	4.18	0	-3.36	68.6	-3.36	-2.64	1.4	-12.64
562. 	b	4.18	0	5.6	-37.24	17.64	4.4	-0.76	66.36
563. 	W	80.379	1	-36.96	23.52	13.86	-29.04	0.48	52.14
564. 	W	80.379	1	-52.64	98	20.58	-41.36	2	77.42
565. 	b	4.18	0	52.64	86.24	10.08	41.36	1.76	37.92
566. 	b	4.18	0	29.12	80.36	-5.04	22.88	1.64	-18.96
567. 	Tau	1.777	0	-30.24	-41.16	-16.38	-23.76	-0.84	-61.62
568. 	b	4.18	0	41.44	9.8	0	32.56	0.2	0
569. 	b	4.18	0	22.4	76.44	13.44	17.6	1.56	50.56
570. 	b	4.18	0	-14.56	-13.72	4.62	-11.44	-0.28	17.38
571. 	b	4.18	0	34.72	-92.12	0.42	27.28	-1.88	1.58
572. 	W	80.379	1	-39.2	47.04	-10.92	-30.8	0.96	-41.08
573. 	b	4.18	0	-6.72	-64.68	19.74	-5.28	-1.32	74.26
574. 	b	4.18	0	4.48	90.16	-6.3	3.52	1.84	-23.7
575. 	b	4.18	0	-14.56	31.36	-15.54	-11.44	0.64	-58.46
576. 	b	4.18	0	12.32	82.32	-7.56	9.68	1.68	-28.44
577. 	b	4.18	0	48.16	-80.36	-2.94	37.84	-1.64	-11.06
578. 	b	4.18	0	47.04	-37.24	-3.78	36.96	-0.76	-14.22
579. 	b	4.18	0	3.36	-3.92	19.74	2.64	-0.08	74.26
580. 	b	4.18	0	-6.72	0	-11.76	-5.28	0	-44.24
581. 	b	4.18	0	-17.92	-78.4	0	-14.08	-1.6	0
582. 	b	4.18	0	6.72	9.8	-16.38	5.28	0.2	-61.62
583. 	b	4.18	0	-7.84	-50.96	2.1	-6.16	-1.04	7.9
584. 	b	4.18	0	31.36	-86.24	-10.92	24.64	-1.76	-41.08
585. 	W	80.379	1	-52.64	25.48	-16.8	-41.36	0.52	-63.2
586. 	W	80.379	1	-52.64	88.2	5.46	-41.36	1.8	20.54
587. 	b	4.18	0	20.16	-27.44	1.26	15.84	-0.56	4.74
588. 	b	4.18	0	35.84	82.32	-4.62	28.16	1.68	-17.38
589. 	b	4.18	0	41.44	88.2	-4.62	32.56	1.8	-17.38
590. 	b	4.18	0	10.08	27.44	8.82	7.92	0.56	33.18
591. 	W	80.379	1	-52.64	21.56	-12.6	-41.36	0.44	-47.4
592. 	b	4.18	0	1.12	-78.4	-17.22	0.88	-1.6	-64.78
593. 	W	80.379	1	-48.16	86.24	-18.9	-37.84	1.76	-71.1
594. 	b	4.18	0	22.4	-50.96	-11.34	17.6	-1.04	-42.66
595. 	b	4.18	0	43.68	17.64	-12.6	34.32	0.36	-47.4
596. 	b	4.18	0	56	-23.52	9.24	44	-0.48	34.76
597. 	Tau	1.777	0	-26.88	17.64	-20.58	-21.12	0.36	-77.42
598. 	Tau	1.777	0	-25.76	56.84	-11.34	-20.24	1.16	-42.66
599. 	W	80.379	1	-35.84	43.12	-5.46	-28.16	0.88	-20.54
600. 	b	4.18	0	30.24	-88.2	-13.02	23.76	-1.8	-48.98
601. 	b	4.18	0	22.4	-17.64	6.3	17.6	-0.36	23.7
602. 	b	4.18	0	44.8	-84.28	4.2	35.2	-1.72	15.8
603. 	b	4.18	0	-5.6	41.16	3.36	-4.4	0.84	12.64
604. 	Tau	1.777	0	-31.36	-25.48	-6.3	-24.64	-0.52	-23.7
605. 	b	4.18	0	-6.72	60.76	6.72	-5.28	1.24	25.28
606. 	b	4.18	0	-11.2	-90.16	8.4	-8.8	-1.84	31.6
607. 	Tau	1.777	0	-29.12	0	9.66	-22.88	0	36.34
608. 	b	4.18	0	52.64	-82.32	16.38	41.36	-1.68	61.62
609. 	b	4.18	0	38.08	52.92	-14.28	29.92	1.08	-53.72
610. 	b	4.18	0	41.44	19.6	-1.68	32.56	0.4	-6.32
611. 	Z	91.187	1	-23.52	-60.76	1.68	-18.48	-1.24	6.32
612. 	b	4.18	0	11.2	76.44	-18.9	8.8	1.56	-71.1
613. 	b	4.18	0	29.12	-7.84	-14.28	22.88	-0.16	-53.72
614. 	b	4.18	0	3.36	74.48	-17.64	2.64	1.52	-66.36
615. 	b	4.18	0	-21.28	-31.36	-5.04	-16.72	-0.64	-18.96
616. 	b	4.18	0	34.72	31.36	0.42	27.28	0.64	1.58
617. 	Z	91.187	1	-23.52	50.96	-18.9	-18.48	1.04	-71.1
618. 	W	80.379	1	-33.6	-19.6	5.04	-26.4	-0.4	18.96
619. 	W	80.379	1	-40.32	84.28	2.94	-31.68	1.72	11.06
620. 	Z	91.187	1	-23.52	88.2	-5.88	-18.48	1.8	-22.12
621. 	W	80.379	1	-39.2	-49	-17.64	-30.8	-1	-66.36
622. 	b	4.18	0	52.64	-64.68	-17.22	41.36	-1.32	-64.78
623. 	b	4.18	0	-1.12	-74.48	6.3	-0.88	-1.52	23.7
624. 	W	80.379	1	-47.04	-70.56	13.44	-36.96	-1.44	50.56
625. 	Z	91.187	1	-22.4	-72.52	14.28	-17.6	-1.48	53.72
626. 	b	4.18	0	34.72	3.92	-12.18	27.28	0.08	-45.82
627. 	Tau	1.777	0	-25.76	76.44	9.24	-20.24	1.56	34.76
628. 	b	4.18	0	33.6	-66.64	-16.38	26.4	-1.36	-61.62
629. 	b	4.18	0	54.88	-39.2	-10.5	43.12	-0.8	-39.5
630. 	b	4.18	0	34.72	56.84	-11.34	27.28	1.16	-42.66
631. 	b	4.18	0	20.16	29.4	-9.24	15.84	0.6	-34.76
632. 	b	4.18	0	33.6	-23.52	-16.8	26.4	-0.48	-63.2
633. 	W	80.379	1	-35.84	92.12	10.92	-28.16	1.88	41.08
634. 	b	4.18	0	41.44	72.52	-1.26	32.56	1.48	-4.74
635. 	b	4.18	0	3.36	35.28	-13.02	2.64	0.72	-48.98
636. 	b	4.18	0	-19.04	-9.8	-16.38	-14.96	-0.2	-61.62
637. 	b	4.18	0	-15.68	23.52	1.68	-12.32	0.48	6.32
638. 	b	4.18	0	28	70.56	-6.3	22	1.44	-23.7
639. 	b	4.18	0	56	94.08	7.14	44	1.92	26.86
640. 	b	4.18	0	-6.72	-29.4	-1.68	-5.28	-0.6	-6.32
641. 	b	4.18	0	28	72.52	-8.4	22	1.48	-31.6
642. 	b	4.18	0	6.72	-9.8	3.36	5.28	-0.2	12.64
643. 	Tau	1.777	0	-25.76	-5.88	-20.16	-20.24	-0.12	-75.84
644. 	b	4.18	0	-8.96	5.88	1.68	-7.04	0.12	6.32
645. 	b	4.18	0	40.32	-7.84	-7.14	31.68	-0.16	-26.86
646. 	b	4.18	0	-10.08	-47.04	-20.16	-7.92	-0.96	-75.84
647. 	b	4.18	0	38.08	50.96	-5.46	29.92	1.04	-20.54
648. 	W	80.379	1	-47.04	88.2	-16.8	-36.96	1.8	-63.2
649. 	W	80.379	1	-44.8	23.52	-18.06	-35.2	0.48	-67.94
650. 	W	80.379	1	-48.16	70.56	12.6	-37.84	1.44	47.4
651. 	W	80.379	1	-35.84	-72.52	5.04	-28.16	-1.48	18.96
652. 	b	4.18	0	56	41.16	13.44	44	0.84	50.56
653. 	b	4.18	0	-19.04	-84.28	19.32	-14.96	-1.72	72.68
654. 	W	80.379	1	-50.4	3.92	19.32	-39.6	0.08	72.68
655. 	b	4.18	0	5.6	-13.72	13.02	4.4	-0.28	48.98
656. 	b	4.18	0	41.44	13.72	-0.42	32.56	0.28	-1.58
657. 	b	4.18	0	-3.36	-68.6	-14.7	-2.64	-1.4	-55.3
658. 	b	4.18	0	52.64	64.68	21	41.36	1.32	79
659. 	W	80.379	1	-50.4	98	18.9	-39.6	2	71.1
660. 	W	80.379	1	-51.52	84.28	-8.4	-40.48	1.72	-31.6
661. 	b	4.18	0	-7.84	-60.76	1.68	-6.16	-1.24	6.32
662. 	Tau	1.777	0	-25.76	-21.56	-0.84	-20.24	-0.44	-3.16
663. 	b	4.18	0	22.4	72.52	4.62	17.6	1.48	17.38
664. 	b	4.18	0	24.64	35.28	-19.32	19.36	0.72	-72.68
665. 	b	4.18	0	7.84	80.36	-12.18	6.16	1.64	-45.82
666. 	b	4.18	0	-8.96	50.96	-15.54	-7.04	1.04	-58.46
667. 	W	80.379	1	-39.2	74.48	-14.7	-30.8	1.52	-55.3
668. 	b	4.18	0	33.6	-56.84	10.92	26.4	-1.16	41.08
669. 	b	4.18	0	45.92	-92.12	2.1	36.08	-1.88	7.9
670. 	Z	91.187	1	-22.4	9.8	10.92	-17.6	0.2	41.08
671. 	b	4.18	0	-12.32	-70.56	-18.48	-9.68	-1.44	-69.52
672. 	b	4.18	0	4.48	94.08	-20.58	3.52	1.92	-77.42
673. 	W	80.379	1	-52.64	29.4	-19.74	-41.36	0.6	-74.26
674. 	W	80.379	1	-43.68	43.12	-15.12	-34.32	0.88	-56.88
675. 	b	4.18	0	53.76	60.76	-4.62	42.24	1.24	-17.38
676. 	b	4.18	0	20.16	54.88	14.28	15.84	1.12	53.72
677. 	b	4.18	0	-12.32	-5.88	-13.44	-9.68	-0.12	-50.56
678. 	b	4.18	0	52.64	35.28	-16.8	41.36	0.72	-63.2
679. 	b	4.18	0	17.92	-11.76	-18.9	14.08	-0.24	-71.1
680. 	b	4.18	0	22.4	72.52	-9.66	17.6	1.48	-36.34
681. 	b	4.18	0	25.76	3.92	15.96	20.24	0.08	60.04
682. 	b	4.18	0	54.88	0	0.42	43.12	0	1.58
683. 	b	4.18	0	-4.48	-94.08	14.28	-3.52	-1.92	53.72
684. 	b	4.18	0	41.44	13.72	16.38	32.56	0.28	61.62
685. 	b	4.18	0	5.6	17.64	-5.88	4.4	0.36	-22.12
686. 	b	4.18	0	-15.68	15.68	-14.28	-12.32	0.32	-53.72
687. 	b	4.18	0	4.48	-66.64	9.24	3.52	-1.36	34.76
688. 	b	4.18	0	3.36	-50.96	1.68	2.64	-1.04	6.32
689. 	W	80.379	1	-39.2	39.2	11.34	-30.8	0.8	42.66
690. 	b	4.18	0	-13.44	66.64	11.34	-10.56	1.36	42.66
691. 	b	4.18	0	17.92	-9.8	-11.76	14.08	-0.2	-44.24
692. 	b	4.18	0	14.56	45.08	19.74	11.44	0.92	74.26
693. 	b	4.18	0	21.28	-9.8	-10.08	16.72	-0.2	-37.92
694. 	b	4.18	0	42.56	82.32	10.92	33.44	1.68	41.08
695. 	b	4.18	0	26.88	-33.32	-7.14	21.12	-0.68	-26.86
696. 	W	80.379	1	-40.32	-5.88	-10.08	-31.68	-0.12	-37.92
697. 	b	4.18	0	-1.12	-80.36	17.22	-0.88	-1.64	64.78
698. 	b	4.18	0	28	-50.96	-7.98	22	-1.04	-30.02
699. 	b	4.18	0	6.72	-7.84	-9.66	5.28	-0.16	-36.34
700. 	b	4.18	0	-10.08	-60.76	10.08	-7.92	-1.24	37.92
701. 	Z	91.187	1	-24.64	92.12	9.24	-19.36	1.88	34.76
702. 	b	4.18	0	51.52	84.28	14.28	40.48	1.72	53.72
703. 	Tau	1.777	0	-31.36	39.2	-7.56	-24.64	0.8	-28.44
704. 	b	4.18	0	16.8	-29.4	8.82	13.2	-0.6	33.18
705. 	W	80.379	1	-41.44	41.16	3.78	-32.56	0.84	14.22
706. 	b	4.18	0	15.68	70.56	1.26	12.32	1.44	4.74
707. 	b	4.18	0	45.92	35.28	-17.64	36.08	0.72	-66.36
708. 	Z	91.187	1	-23.52	-13.72	-9.24	-18.48	-0.28	-34.76
709. 	b	4.18	0	43.68	33.32	3.36	34.32	0.68	12.64
710. 	W	80.379	1	-54.88	49	10.08	-43.12	1	37.92
711. 	b	4.18	0	42.56	27.44	-13.02	33.44	0.56	-48.98
712. 	b	4.18	0	53.76	-84.28	10.08	42.24	-1.72	37.92
713. 	b	4.18	0	35.84	86.24	-19.74	28.16	1.76	-74.26
714. 	Tau	1.777	0	-29.12	-3.92	10.5	-22.88	-0.08	39.5
715. 	W	80.379	1	-38.08	-74.48	18.48	-29.92	-1.52	69.52
716. 	W	80.379	1	-39.2	-9.8	-13.02	-30.8	-0.2	-48.98
